Id	Category Id	Category	Anatomic Site Id	Anatomic Site	Subsite Id	Subsite	Diagnosis Id	Diagnosis	Diagnosis Modifier Id	Diagnosis Modifier	Combined Diagnosis	Combined Diagnosis Id
1923							D113	SOLID & CYSTIC NEOPLASM	DM2		SOLID & CYSTIC NEOPLASM	CD1314
2312SS137	C7	BENIGN	S35	OVARY	SS137	PERITONEAL COVERING INTACT	D120	STROMAL TUMOR	DM2		STROMAL TUMOR	CD1315
2312SS52	C7	BENIGN	S35	OVARY	SS52	EGGS PRESENT	D120	STROMAL TUMOR	DM2		STROMAL TUMOR	CD1315
2312SS80	C7	BENIGN	S35	OVARY	SS80	HYLUM	D120	STROMAL TUMOR	DM2		STROMAL TUMOR	CD1315
2312SS42	C7	BENIGN	S35	OVARY	SS42	CORTEX	D120	STROMAL TUMOR	DM2		STROMAL TUMOR	CD1315
2312SS41	C7	BENIGN	S35	OVARY	SS41	CORPUS LUTEUM	D120	STROMAL TUMOR	DM2		STROMAL TUMOR	CD1315
2066							D120	STROMAL TUMOR	DM2		STROMAL TUMOR	CD1315
1779							D124	SYNOVITIS	DM2		SYNOVITIS	CD1316
1660SS160	C2	DISEASE	S41	SYNOVIUM	SS160	SHOULDER	D124	SYNOVITIS	DM2		SYNOVITIS	CD1316
1660SS94	C2	DISEASE	S41	SYNOVIUM	SS94	KNEE	D124	SYNOVITIS	DM2		SYNOVITIS	CD1316
1660SS77	C2	DISEASE	S41	SYNOVIUM	SS77	HIP	D124	SYNOVITIS	DM2		SYNOVITIS	CD1316
2254SS137	C6	MALIGNANT	S35	OVARY	SS137	PERITONEAL COVERING INTACT	D125	TCC (TRANSITIONAL CELL CARCINOMA)	DM2		TCC (TRANSITIONAL CELL CARCINOMA)	CD1317
2254SS52	C6	MALIGNANT	S35	OVARY	SS52	EGGS PRESENT	D125	TCC (TRANSITIONAL CELL CARCINOMA)	DM2		TCC (TRANSITIONAL CELL CARCINOMA)	CD1317
2254SS80	C6	MALIGNANT	S35	OVARY	SS80	HYLUM	D125	TCC (TRANSITIONAL CELL CARCINOMA)	DM2		TCC (TRANSITIONAL CELL CARCINOMA)	CD1317
2254SS42	C6	MALIGNANT	S35	OVARY	SS42	CORTEX	D125	TCC (TRANSITIONAL CELL CARCINOMA)	DM2		TCC (TRANSITIONAL CELL CARCINOMA)	CD1317
2254SS41	C6	MALIGNANT	S35	OVARY	SS41	CORPUS LUTEUM	D125	TCC (TRANSITIONAL CELL CARCINOMA)	DM2		TCC (TRANSITIONAL CELL CARCINOMA)	CD1317
1913							D125	TCC (TRANSITIONAL CELL CARCINOMA)	DM2		TCC (TRANSITIONAL CELL CARCINOMA)	CD1317
1612SS105	C1	INDETERMINANT	S85	THYMUS	SS105	MEDULLA	D129	THYMOMA	DM2		THYMOMA	CD1318
1612SS42	C1	INDETERMINANT	S85	THYMUS	SS42	CORTEX	D129	THYMOMA	DM2		THYMOMA	CD1318
2142							D129	THYMOMA	DM2		THYMOMA	CD1318
1641SS181	C2	DISEASE	S51	ORAL CAVITY	SS181	TONGUE	D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1641SS167	C2	DISEASE	S51	ORAL CAVITY	SS167	SOFT PALATE	D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1641SS139	C2	DISEASE	S51	ORAL CAVITY	SS139	PHARYNX	D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1641SS121	C2	DISEASE	S51	ORAL CAVITY	SS121	OROPHARYNX	D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1641SS100	C2	DISEASE	S51	ORAL CAVITY	SS100	LIP	D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1641SS75	C2	DISEASE	S51	ORAL CAVITY	SS75	HARD PALATE	D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1641SS72	C2	DISEASE	S51	ORAL CAVITY	SS72	GINGIVA	D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1641SS55	C2	DISEASE	S51	ORAL CAVITY	SS55	EPIGLOTTIS	D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1764							D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1683	C2	DISEASE	S54	TONSIL			D130	TONSILLITIS	DM2		TONSILLITIS	CD1319
1639SS1	C2	DISEASE	S42	TESTIS	SS1	NONE	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1988							D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1714SS151	C2	DISEASE	S82	KIDNEY	SS151	RENAL PELVIS	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1714SS105	C2	DISEASE	S82	KIDNEY	SS105	MEDULLA	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1714SS42	C2	DISEASE	S82	KIDNEY	SS42	CORTEX	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1693SS1	C2	DISEASE	S71	FORESKIN	SS1	NONE	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1680SS183	C2	DISEASE	S14	PROSTATE	SS183	TRANSITIONAL ZONE	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1680SS138	C2	DISEASE	S14	PROSTATE	SS138	PERIURETHRAL AREA	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1680SS134	C2	DISEASE	S14	PROSTATE	SS134	PERIPHERAL ZONE	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
1648SS1	C2	DISEASE	S11	URETER	SS1	NONE	D133	URINARY TRACT DISORDERS	DM2		URINARY TRACT DISORDERS	CD1320
2322	C7	BENIGN					D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS192	C7	BENIGN	S31	BRAIN	SS192	VENTRICLE	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS177	C7	BENIGN	S31	BRAIN	SS177	THALAMUS	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS176	C7	BENIGN	S31	BRAIN	SS176	TEMPORAL	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS126	C7	BENIGN	S31	BRAIN	SS126	PARIETAL	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS119	C7	BENIGN	S31	BRAIN	SS119	OCCIPITAL	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS82	C7	BENIGN	S31	BRAIN	SS82	HYPOTHALAMUS	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS78	C7	BENIGN	S31	BRAIN	SS78	HIPPOCAMPUS	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS67	C7	BENIGN	S31	BRAIN	SS67	FRONTAL	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS49	C7	BENIGN	S31	BRAIN	SS49	DURA/MENINGES	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS42	C7	BENIGN	S31	BRAIN	SS42	CORTEX	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS40	C7	BENIGN	S31	BRAIN	SS40	CORPUS CALLOSUM	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS35	C7	BENIGN	S31	BRAIN	SS35	CHOROID PLEXUS	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS31	C7	BENIGN	S31	BRAIN	SS31	CEREBRAL MENINGES	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS29	C7	BENIGN	S31	BRAIN	SS29	CEREBELLUM	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2298SS17	C7	BENIGN	S31	BRAIN	SS17	BASAL GANGLIA	D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2136							D136	VASCULAR MALFORMATION	DM2		VASCULAR MALFORMATION	CD1321
2303SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2303SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
1791							D138	VERRUCA (WART)	DM2		VERRUCA (WART)	CD1322
2295SS172	C7	BENIGN	S97	SALIVARY GLAND	SS172	SUBMAXILLARY GLAND	D139	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	DM2		WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	CD1323
2295SS171	C7	BENIGN	S97	SALIVARY GLAND	SS171	SUBMANDIBULAR GLAND	D139	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	DM2		WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	CD1323
2295SS170	C7	BENIGN	S97	SALIVARY GLAND	SS170	SUBLINGUAL GLAND	D139	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	DM2		WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	CD1323
2295SS127	C7	BENIGN	S97	SALIVARY GLAND	SS127	PAROTID	D139	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	DM2		WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	CD1323
2295SS110	C7	BENIGN	S97	SALIVARY GLAND	SS110	MINOR SALIVARY GLANDS	D139	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	DM2		WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	CD1323
1955							D139	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	DM2		WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS)	CD1323
2410SS1	C7	BENIGN	S39	LIVER	SS1	NONE	D190	ADENOMA	DM191	HEPATIC	ADENOMA \ HEPATIC	CD1325
2398							D85	PULMONARY DISORDERS	DM192	IDIOPATHIC PULMONARY ARTERIAL HYPERTENSION -IPAH	PULMONARY DISORDERS \ IDIOPATHIC PULMONARY ARTERIAL HYPERTENSION -IPAH	CD1326
2365SS125	C2	DISEASE	S94	LUNG	SS125	PARENCHYMAL	D85	PULMONARY DISORDERS	DM192	IDIOPATHIC PULMONARY ARTERIAL HYPERTENSION -IPAH	PULMONARY DISORDERS \ IDIOPATHIC PULMONARY ARTERIAL HYPERTENSION -IPAH	CD1326
2409SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2409SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2409SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2409SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2409SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2409SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2395SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2395SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2395SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2395SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2393SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2384SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2369	C6	MALIGNANT					D187	LYMPHOMA	DM193	NON HODGKINS	LYMPHOMA \ NON HODGKINS	CD1327
2392SS125	C6	MALIGNANT	S94	LUNG	SS125	PARENCHYMAL	D191	CARCINOMA	DM194	NON SMALL CELL - NON ENDOCRINE	CARCINOMA \ NON SMALL CELL - NON ENDOCRINE	CD1328
2400							D85	PULMONARY DISORDERS	DM195	PULMONARY ARTERIAL HYPERTENSION -PAH	PULMONARY DISORDERS \ PULMONARY ARTERIAL HYPERTENSION -PAH	CD1329
2368SS125	C2	DISEASE	S94	LUNG	SS125	PARENCHYMAL	D85	PULMONARY DISORDERS	DM195	PULMONARY ARTERIAL HYPERTENSION -PAH	PULMONARY DISORDERS \ PULMONARY ARTERIAL HYPERTENSION -PAH	CD1329
44	C2	DISEASE					D192	ABSCESS	DM2		ABSCESS	CD339
1240SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1240SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
45	C7	BENIGN					D143	ACANTHOMA	DM196	ACANTHOLYTAIC	ACANTHOMA \ ACANTHOLYTAIC	CD340
1241SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1241SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
46	C7	BENIGN					D143	ACANTHOMA	DM197	EPIDERMONIC	ACANTHOMA \ EPIDERMONIC	CD341
1242SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1242SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
47	C7	BENIGN					D143	ACANTHOMA	DM198	PALE (CLEAR) CLOSED CELL	ACANTHOMA \ PALE (CLEAR) CLOSED CELL	CD342
1243SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1243SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
48	C7	BENIGN					D143	ACANTHOMA	DM199	PILAR SHEATH	ACANTHOMA \ PILAR SHEATH	CD343
1244SS157	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS157	SEBACEOUS GLAND	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS156	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS156	SCALP	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS98	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS98	LEG	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS73	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS73	GLANDS	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS66	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS66	FOREHEAD	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS65	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS65	FOOT	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS57	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS57	EYELID	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS19	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS19	BREAST	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS8	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS8	ARM	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1244SS2	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS2	ABDOMINAL	D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
1952							D193	ACTINIC KERATOSIS	DM2		ACTINIC KERATOSIS	CD344
2152							D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS188	C7	BENIGN	S92	BONE	SS188	ULNA	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS179	C7	BENIGN	S92	BONE	SS179	TIBIA	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS168	C7	BENIGN	S92	BONE	SS168	STERNUM	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS165	C7	BENIGN	S92	BONE	SS165	SKULL	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS153	C7	BENIGN	S92	BONE	SS153	RIB	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS149	C7	BENIGN	S92	BONE	SS149	RADIUS	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS128	C7	BENIGN	S92	BONE	SS128	PATELLA	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS109	C7	BENIGN	S92	BONE	SS109	METATARSALS	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS108	C7	BENIGN	S92	BONE	SS108	METACARPALS	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
414SS104	C7	BENIGN	S92	BONE	SS104	MANDIBLE	D194	ADAMATINOMA	DM2		ADAMATINOMA	CD345
