Id	Cat Id	Category	AS Id	Anatomic Site	SubS Id	Subsite	DX Id	Diagnosis
552SS31	C7	BENIGN	S31	BRAIN	SS31	CEREBRAL MENINGES	D1230	VASCULAR MALFORMATION \ HEMANGIOPERICYTOMA
552SS29	C7	BENIGN	S31	BRAIN	SS29	CEREBELLUM	D1230	VASCULAR MALFORMATION \ HEMANGIOPERICYTOMA
552SS17	C7	BENIGN	S31	BRAIN	SS17	BASAL GANGLIA	D1230	VASCULAR MALFORMATION \ HEMANGIOPERICYTOMA
289	C7	BENIGN					D1230	VASCULAR MALFORMATION \ HEMANGIOPERICYTOMA
553SS192	C7	BENIGN	S31	BRAIN	SS192	VENTRICLE	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS177	C7	BENIGN	S31	BRAIN	SS177	THALAMUS	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS176	C7	BENIGN	S31	BRAIN	SS176	TEMPORAL	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS126	C7	BENIGN	S31	BRAIN	SS126	PARIETAL	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS119	C7	BENIGN	S31	BRAIN	SS119	OCCIPITAL	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS82	C7	BENIGN	S31	BRAIN	SS82	HYPOTHALAMUS	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS78	C7	BENIGN	S31	BRAIN	SS78	HIPPOCAMPUS	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS67	C7	BENIGN	S31	BRAIN	SS67	FRONTAL	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS49	C7	BENIGN	S31	BRAIN	SS49	DURA/MENINGES	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS42	C7	BENIGN	S31	BRAIN	SS42	CORTEX	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS40	C7	BENIGN	S31	BRAIN	SS40	CORPUS CALLOSUM	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS35	C7	BENIGN	S31	BRAIN	SS35	CHOROID PLEXUS	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS31	C7	BENIGN	S31	BRAIN	SS31	CEREBRAL MENINGES	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS29	C7	BENIGN	S31	BRAIN	SS29	CEREBELLUM	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
553SS17	C7	BENIGN	S31	BRAIN	SS17	BASAL GANGLIA	D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
290	C7	BENIGN					D1231	VASCULAR MALFORMATION \ LYMPHANGIOMA
291	C7	BENIGN					D1232	VERRUCA
1299SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D1233	VERRUCA (WART) \ PLANTARIS
1299SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D1233	VERRUCA (WART) \ PLANTARIS
1299SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D1233	VERRUCA (WART) \ PLANTARIS
1299SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D1233	VERRUCA (WART) \ PLANTARIS
1299SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D1233	VERRUCA (WART) \ PLANTARIS
1299SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D1233	VERRUCA (WART) \ PLANTARIS
1299SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D1233	VERRUCA (WART) \ PLANTARIS
1299SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D1233	VERRUCA (WART) \ PLANTARIS
1299SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D1233	VERRUCA (WART) \ PLANTARIS
1299SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D1233	VERRUCA (WART) \ PLANTARIS
1300SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D1234	VERRUCA (WART) \ VULGARIS
1300SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D1234	VERRUCA (WART) \ VULGARIS
1300SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D1234	VERRUCA (WART) \ VULGARIS
1300SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D1234	VERRUCA (WART) \ VULGARIS
1300SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D1234	VERRUCA (WART) \ VULGARIS
1300SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D1234	VERRUCA (WART) \ VULGARIS
1300SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D1234	VERRUCA (WART) \ VULGARIS
1300SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D1234	VERRUCA (WART) \ VULGARIS
1300SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D1234	VERRUCA (WART) \ VULGARIS
1300SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D1234	VERRUCA (WART) \ VULGARIS
1229SS172	C7	BENIGN	S97	SALIVARY GLAND	SS172	SUBMAXILLARY GLAND	D1235	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS) \ PAROTID
1229SS171	C7	BENIGN	S97	SALIVARY GLAND	SS171	SUBMANDIBULAR GLAND	D1235	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS) \ PAROTID
1229SS170	C7	BENIGN	S97	SALIVARY GLAND	SS170	SUBLINGUAL GLAND	D1235	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS) \ PAROTID
1229SS127	C7	BENIGN	S97	SALIVARY GLAND	SS127	PAROTID	D1235	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS) \ PAROTID
1229SS110	C7	BENIGN	S97	SALIVARY GLAND	SS110	MINOR SALIVARY GLANDS	D1235	WARTHINS (PAPILLARY CYSTIC LYMPHOMATOUS) \ PAROTID
1802							D1236	WILMS TUMOR
795SS151	C6	MALIGNANT	S82	KIDNEY	SS151	RENAL PELVIS	D1236	WILMS TUMOR
795SS105	C6	MALIGNANT	S82	KIDNEY	SS105	MEDULLA	D1236	WILMS TUMOR
795SS42	C6	MALIGNANT	S82	KIDNEY	SS42	CORTEX	D1236	WILMS TUMOR
1995							D1237	WITH HPV RELATED CHANGES
639SS53	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS53	ENDOCERVIX	D1237	WITH HPV RELATED CHANGES
639SS51	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS51	ECTOCERVIX	D1237	WITH HPV RELATED CHANGES
639SS50	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS50	ECTO/ENDOCERVICAL JUNCTION	D1237	WITH HPV RELATED CHANGES
1473SS1	C6	MALIGNANT	S42	TESTIS	SS1	NONE	D1238	YOLK SAC TUMOR
1062SS137	C6	MALIGNANT	S35	OVARY	SS137	PERITONEAL COVERING INTACT	D1238	YOLK SAC TUMOR
1062SS52	C6	MALIGNANT	S35	OVARY	SS52	EGGS PRESENT	D1238	YOLK SAC TUMOR
1062SS80	C6	MALIGNANT	S35	OVARY	SS80	HYLUM	D1238	YOLK SAC TUMOR
1062SS42	C6	MALIGNANT	S35	OVARY	SS42	CORTEX	D1238	YOLK SAC TUMOR
1062SS41	C6	MALIGNANT	S35	OVARY	SS41	CORPUS LUTEUM	D1238	YOLK SAC TUMOR
2069							D1238	YOLK SAC TUMOR
2352	C7	BENIGN					D1239	ACANTHOMA
2286SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D1239	ACANTHOMA
2286SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D1239	ACANTHOMA
2286SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D1239	ACANTHOMA
2286SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D1239	ACANTHOMA
2286SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D1239	ACANTHOMA
2286SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D1239	ACANTHOMA
2286SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D1239	ACANTHOMA
2286SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D1239	ACANTHOMA
2286SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D1239	ACANTHOMA
2286SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D1239	ACANTHOMA
1845							D1239	ACANTHOMA
1631SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D1240	ASTROCYTOMA
1631SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D1240	ASTROCYTOMA
1631SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D1240	ASTROCYTOMA
1631SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D1240	ASTROCYTOMA
1631SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D1240	ASTROCYTOMA
1631SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D1240	ASTROCYTOMA
1631SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D1240	ASTROCYTOMA
1631SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D1240	ASTROCYTOMA
1631SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D1240	ASTROCYTOMA
1631SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D1240	ASTROCYTOMA
1631SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D1240	ASTROCYTOMA
1631SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D1240	ASTROCYTOMA
1631SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D1240	ASTROCYTOMA
1631SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D1240	ASTROCYTOMA
1631SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D1240	ASTROCYTOMA
2016							D1240	ASTROCYTOMA
2106							D1241	ATROPHY
1707	C2	DISEASE					D1241	ATROPHY
1852							D1242	AUTOIMMUNE DISEASE
1734SS160	C2	DISEASE	S41	SYNOVIUM	SS160	SHOULDER	D1242	AUTOIMMUNE DISEASE
1734SS94	C2	DISEASE	S41	SYNOVIUM	SS94	KNEE	D1242	AUTOIMMUNE DISEASE
1734SS77	C2	DISEASE	S41	SYNOVIUM	SS77	HIP	D1242	AUTOIMMUNE DISEASE
1727SS116	C2	DISEASE	S34	CARTILAGE	SS116	NASAL	D1242	AUTOIMMUNE DISEASE
1727SS61	C2	DISEASE	S34	CARTILAGE	SS61	FIBROCARTILAGE	D1242	AUTOIMMUNE DISEASE
1727SS59	C2	DISEASE	S34	CARTILAGE	SS59	FEMORAL HEAD	D1242	AUTOIMMUNE DISEASE
1727SS9	C2	DISEASE	S34	CARTILAGE	SS9	ARTICULAR	D1242	AUTOIMMUNE DISEASE
1717SS1	C2	DISEASE	S15	PARATHYROID	SS1	NONE	D1242	AUTOIMMUNE DISEASE
1716SS1	C2	DISEASE	S55	TENDON	SS1	NONE	D1242	AUTOIMMUNE DISEASE
1713SS173	C2	DISEASE	S88	VEIN	SS173	SUPERIOR VENA CAVA	D1242	AUTOIMMUNE DISEASE
1713SS150	C2	DISEASE	S88	VEIN	SS150	RENAL	D1242	AUTOIMMUNE DISEASE
1713SS93	C2	DISEASE	S88	VEIN	SS93	JUGULAR	D1242	AUTOIMMUNE DISEASE
1713SS87	C2	DISEASE	S88	VEIN	SS87	INFERIOR VENA CAVA	D1242	AUTOIMMUNE DISEASE
1713SS58	C2	DISEASE	S88	VEIN	SS58	FEMORAL	D1242	AUTOIMMUNE DISEASE
1682SS105	C2	DISEASE	S85	THYMUS	SS105	MEDULLA	D1242	AUTOIMMUNE DISEASE
1682SS42	C2	DISEASE	S85	THYMUS	SS42	CORTEX	D1242	AUTOIMMUNE DISEASE
1678SS101	C2	DISEASE	S73	THYROID	SS101	LOBE	D1242	AUTOIMMUNE DISEASE
1678SS148	C2	DISEASE	S73	THYROID	SS148	PYRAMIDAL	D1242	AUTOIMMUNE DISEASE
1678SS90	C2	DISEASE	S73	THYROID	SS90	ISTHMUS	D1242	AUTOIMMUNE DISEASE
1673SS105	C2	DISEASE	S80	ADRENAL	SS105	MEDULLA	D1242	AUTOIMMUNE DISEASE
1673SS42	C2	DISEASE	S80	ADRENAL	SS42	CORTEX	D1242	AUTOIMMUNE DISEASE
1669SS194	C2	DISEASE	S9	ARTERY	SS194	VERTEBRAL	D1242	AUTOIMMUNE DISEASE
1669SS166	C2	DISEASE	S9	ARTERY	SS166	SMOOTH MUSCLE	D1242	AUTOIMMUNE DISEASE
1669SS150	C2	DISEASE	S9	ARTERY	SS150	RENAL	D1242	AUTOIMMUNE DISEASE
1669SS143	C2	DISEASE	S9	ARTERY	SS143	PULMONARY	D1242	AUTOIMMUNE DISEASE
1669SS30	C2	DISEASE	S9	ARTERY	SS30	CEREBRAL	D1242	AUTOIMMUNE DISEASE
1669SS28	C2	DISEASE	S9	ARTERY	SS28	CEREBELLAR	D1242	AUTOIMMUNE DISEASE
1669SS26	C2	DISEASE	S9	ARTERY	SS26	CAROTID	D1242	AUTOIMMUNE DISEASE
1669SS6	C2	DISEASE	S9	ARTERY	SS6	AORTA	D1242	AUTOIMMUNE DISEASE
1668SS157	C2	DISEASE	S1	SKIN	SS157	SEBACEOUS GLAND	D1242	AUTOIMMUNE DISEASE
1668SS156	C2	DISEASE	S1	SKIN	SS156	SCALP	D1242	AUTOIMMUNE DISEASE
1668SS98	C2	DISEASE	S1	SKIN	SS98	LEG	D1242	AUTOIMMUNE DISEASE
1668SS73	C2	DISEASE	S1	SKIN	SS73	GLANDS	D1242	AUTOIMMUNE DISEASE
1668SS66	C2	DISEASE	S1	SKIN	SS66	FOREHEAD	D1242	AUTOIMMUNE DISEASE
1668SS65	C2	DISEASE	S1	SKIN	SS65	FOOT	D1242	AUTOIMMUNE DISEASE
1668SS57	C2	DISEASE	S1	SKIN	SS57	EYELID	D1242	AUTOIMMUNE DISEASE
1668SS19	C2	DISEASE	S1	SKIN	SS19	BREAST	D1242	AUTOIMMUNE DISEASE
1668SS8	C2	DISEASE	S1	SKIN	SS8	ARM	D1242	AUTOIMMUNE DISEASE
1668SS2	C2	DISEASE	S1	SKIN	SS2	ABDOMINAL	D1242	AUTOIMMUNE DISEASE
1665	C2	DISEASE					D1242	AUTOIMMUNE DISEASE
1661SS125	C2	DISEASE	S94	LUNG	SS125	PARENCHYMAL	D1242	AUTOIMMUNE DISEASE
1651SS151	C2	DISEASE	S82	KIDNEY	SS151	RENAL PELVIS	D1242	AUTOIMMUNE DISEASE
1651SS105	C2	DISEASE	S82	KIDNEY	SS105	MEDULLA	D1242	AUTOIMMUNE DISEASE
1651SS42	C2	DISEASE	S82	KIDNEY	SS42	CORTEX	D1242	AUTOIMMUNE DISEASE
2056							D1243	BONE DISORDERS
1664SS188	C2	DISEASE	S92	BONE	SS188	ULNA	D1243	BONE DISORDERS
1664SS179	C2	DISEASE	S92	BONE	SS179	TIBIA	D1243	BONE DISORDERS
1664SS168	C2	DISEASE	S92	BONE	SS168	STERNUM	D1243	BONE DISORDERS
1664SS165	C2	DISEASE	S92	BONE	SS165	SKULL	D1243	BONE DISORDERS
1664SS153	C2	DISEASE	S92	BONE	SS153	RIB	D1243	BONE DISORDERS
1664SS149	C2	DISEASE	S92	BONE	SS149	RADIUS	D1243	BONE DISORDERS
1664SS128	C2	DISEASE	S92	BONE	SS128	PATELLA	D1243	BONE DISORDERS
1664SS109	C2	DISEASE	S92	BONE	SS109	METATARSALS	D1243	BONE DISORDERS
1664SS108	C2	DISEASE	S92	BONE	SS108	METACARPALS	D1243	BONE DISORDERS
1664SS104	C2	DISEASE	S92	BONE	SS104	MANDIBLE	D1243	BONE DISORDERS
1664SS79	C2	DISEASE	S92	BONE	SS79	HUMERUS	D1243	BONE DISORDERS
1664SS62	C2	DISEASE	S92	BONE	SS62	FIBULA	D1243	BONE DISORDERS
1664SS60	C2	DISEASE	S92	BONE	SS60	FEMUR	D1243	BONE DISORDERS
1644SS160	C2	DISEASE	S90	JOINT	SS160	SHOULDER	D1243	BONE DISORDERS
1644SS94	C2	DISEASE	S90	JOINT	SS94	KNEE	D1243	BONE DISORDERS
1644SS92	C2	DISEASE	S90	JOINT	SS92	JOINT FLUID	D1243	BONE DISORDERS
1644SS77	C2	DISEASE	S90	JOINT	SS77	HIP	D1243	BONE DISORDERS
1624SS137	C1	INDETERMINANT	S35	OVARY	SS137	PERITONEAL COVERING INTACT	D1244	BORDERLINE TUMORS
1624SS52	C1	INDETERMINANT	S35	OVARY	SS52	EGGS PRESENT	D1244	BORDERLINE TUMORS
1624SS80	C1	INDETERMINANT	S35	OVARY	SS80	HYLUM	D1244	BORDERLINE TUMORS
1624SS42	C1	INDETERMINANT	S35	OVARY	SS42	CORTEX	D1244	BORDERLINE TUMORS
1624SS41	C1	INDETERMINANT	S35	OVARY	SS41	CORPUS LUTEUM	D1244	BORDERLINE TUMORS
2122							D1244	BORDERLINE TUMORS
2263SS137	C6	MALIGNANT	S35	OVARY	SS137	PERITONEAL COVERING INTACT	D1245	BORDERLINE TUMORS WITH MICROINVASION
2263SS52	C6	MALIGNANT	S35	OVARY	SS52	EGGS PRESENT	D1245	BORDERLINE TUMORS WITH MICROINVASION
2263SS80	C6	MALIGNANT	S35	OVARY	SS80	HYLUM	D1245	BORDERLINE TUMORS WITH MICROINVASION
2263SS42	C6	MALIGNANT	S35	OVARY	SS42	CORTEX	D1245	BORDERLINE TUMORS WITH MICROINVASION
2263SS41	C6	MALIGNANT	S35	OVARY	SS41	CORPUS LUTEUM	D1245	BORDERLINE TUMORS WITH MICROINVASION
1894							D1245	BORDERLINE TUMORS WITH MICROINVASION
2185SS101	C5	PRE-INVASIVE NEOPLASIA	S73	THYROID	SS101	LOBE	D1246	C-CELL HYPERPLASIA
2185SS148	C5	PRE-INVASIVE NEOPLASIA	S73	THYROID	SS148	PYRAMIDAL	D1246	C-CELL HYPERPLASIA
2185SS90	C5	PRE-INVASIVE NEOPLASIA	S73	THYROID	SS90	ISTHMUS	D1246	C-CELL HYPERPLASIA
1976							D1246	C-CELL HYPERPLASIA
1833							D1247	CARDIOVASCULAR DISEASE
1725SS1	C2	DISEASE	S7	ESOPHAGUS	SS1	NONE	D1247	CARDIOVASCULAR DISEASE
1725SS71	C2	DISEASE	S7	ESOPHAGUS	SS71	GI JUNCTION	D1247	CARDIOVASCULAR DISEASE
1725SS56	C2	DISEASE	S7	ESOPHAGUS	SS56	EPITHELIUM	D1247	CARDIOVASCULAR DISEASE
1720SS173	C2	DISEASE	S88	VEIN	SS173	SUPERIOR VENA CAVA	D1247	CARDIOVASCULAR DISEASE
1720SS150	C2	DISEASE	S88	VEIN	SS150	RENAL	D1247	CARDIOVASCULAR DISEASE
1720SS93	C2	DISEASE	S88	VEIN	SS93	JUGULAR	D1247	CARDIOVASCULAR DISEASE
1720SS87	C2	DISEASE	S88	VEIN	SS87	INFERIOR VENA CAVA	D1247	CARDIOVASCULAR DISEASE
1720SS58	C2	DISEASE	S88	VEIN	SS58	FEMORAL	D1247	CARDIOVASCULAR DISEASE
1709SS194	C2	DISEASE	S9	ARTERY	SS194	VERTEBRAL	D1247	CARDIOVASCULAR DISEASE
1709SS166	C2	DISEASE	S9	ARTERY	SS166	SMOOTH MUSCLE	D1247	CARDIOVASCULAR DISEASE
1709SS150	C2	DISEASE	S9	ARTERY	SS150	RENAL	D1247	CARDIOVASCULAR DISEASE
1709SS143	C2	DISEASE	S9	ARTERY	SS143	PULMONARY	D1247	CARDIOVASCULAR DISEASE
1709SS30	C2	DISEASE	S9	ARTERY	SS30	CEREBRAL	D1247	CARDIOVASCULAR DISEASE
1709SS28	C2	DISEASE	S9	ARTERY	SS28	CEREBELLAR	D1247	CARDIOVASCULAR DISEASE
1709SS26	C2	DISEASE	S9	ARTERY	SS26	CAROTID	D1247	CARDIOVASCULAR DISEASE
1709SS6	C2	DISEASE	S9	ARTERY	SS6	AORTA	D1247	CARDIOVASCULAR DISEASE
1671	C2	DISEASE					D1247	CARDIOVASCULAR DISEASE
1666SS193	C2	DISEASE	S3	HEART	SS193	VENTRICLE SEPTUM	D1247	CARDIOVASCULAR DISEASE
1666SS192	C2	DISEASE	S3	HEART	SS192	VENTRICLE	D1247	CARDIOVASCULAR DISEASE
1666SS191	C2	DISEASE	S3	HEART	SS191	VALVE	D1247	CARDIOVASCULAR DISEASE
1666SS187	C2	DISEASE	S3	HEART	SS187	TRICUSPID VALVE	D1247	CARDIOVASCULAR DISEASE
1666SS162	C2	DISEASE	S3	HEART	SS162	SINO-ATRIAL NODE	D1247	CARDIOVASCULAR DISEASE
1666SS144	C2	DISEASE	S3	HEART	SS144	PULMONARY VALVE	D1247	CARDIOVASCULAR DISEASE
1666SS111	C2	DISEASE	S3	HEART	SS111	MITRAL VALVE	D1247	CARDIOVASCULAR DISEASE
1666SS34	C2	DISEASE	S3	HEART	SS34	CHORDAE TENDINEAE	D1247	CARDIOVASCULAR DISEASE
1666SS25	C2	DISEASE	S3	HEART	SS25	CARDIAC MUSCLE	D1247	CARDIOVASCULAR DISEASE
1666SS15	C2	DISEASE	S3	HEART	SS15	AV NODE	D1247	CARDIOVASCULAR DISEASE
1666SS12	C2	DISEASE	S3	HEART	SS12	ATRIUM	D1247	CARDIOVASCULAR DISEASE
1666SS11	C2	DISEASE	S3	HEART	SS11	ATRIAL SEPTUM	D1247	CARDIOVASCULAR DISEASE
1666SS7	C2	DISEASE	S3	HEART	SS7	AORTIC VALVE	D1247	CARDIOVASCULAR DISEASE
2171SS53	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS53	ENDOCERVIX	D1248	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)
2171SS51	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS51	ECTOCERVIX	D1248	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)
2171SS50	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS50	ECTO/ENDOCERVICAL JUNCTION	D1248	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)
1938							D1248	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)
2204SS1	C6	MALIGNANT	S39	LIVER	SS1	NONE	D1249	CHOLANGIOCARCINOMA
1987							D1249	CHOLANGIOCARCINOMA
2172	C5	PRE-INVASIVE NEOPLASIA					D1250	CONDYLOMA
2166SS1	C5	PRE-INVASIVE NEOPLASIA	S6	ANUS	SS1	NONE	D1250	CONDYLOMA
1783							D1250	CONDYLOMA
1640	C2	DISEASE					D1251	CONGENITAL DISEASE
1956							D1251	CONGENITAL DISEASE
2336SS151	C7	BENIGN	S82	KIDNEY	SS151	RENAL PELVIS	D1252	CONGENITAL MESOBLASTIC NEPHROMA
2336SS105	C7	BENIGN	S82	KIDNEY	SS105	MEDULLA	D1252	CONGENITAL MESOBLASTIC NEPHROMA
2336SS42	C7	BENIGN	S82	KIDNEY	SS42	CORTEX	D1252	CONGENITAL MESOBLASTIC NEPHROMA
2147							D1252	CONGENITAL MESOBLASTIC NEPHROMA
2176SS175	C5	PRE-INVASIVE NEOPLASIA	S24	PANCREAS	SS175	TAIL	D1253	CYSTIC NEOPLASM
2176SS123	C5	PRE-INVASIVE NEOPLASIA	S24	PANCREAS	SS123	PANCREATIC DUCT	D1253	CYSTIC NEOPLASM
1805							D1253	CYSTIC NEOPLASM
1853							D1254	CYSTITIS
1686SS166	C2	DISEASE	S26	BLADDER	SS166	SMOOTH MUSCLE	D1254	CYSTITIS
1686SS158	C2	DISEASE	S26	BLADDER	SS158	SEROSA	D1254	CYSTITIS
1686SS112	C2	DISEASE	S26	BLADDER	SS112	MUCOSA	D1254	CYSTITIS
1652	C2	DISEASE					D1254	CYSTITIS
2314SS188	C7	BENIGN	S92	BONE	SS188	ULNA	D1255	DESMOID TUMOR
2314SS179	C7	BENIGN	S92	BONE	SS179	TIBIA	D1255	DESMOID TUMOR
2314SS168	C7	BENIGN	S92	BONE	SS168	STERNUM	D1255	DESMOID TUMOR
2314SS165	C7	BENIGN	S92	BONE	SS165	SKULL	D1255	DESMOID TUMOR
2314SS153	C7	BENIGN	S92	BONE	SS153	RIB	D1255	DESMOID TUMOR
2314SS149	C7	BENIGN	S92	BONE	SS149	RADIUS	D1255	DESMOID TUMOR
2314SS128	C7	BENIGN	S92	BONE	SS128	PATELLA	D1255	DESMOID TUMOR
2314SS109	C7	BENIGN	S92	BONE	SS109	METATARSALS	D1255	DESMOID TUMOR
2314SS108	C7	BENIGN	S92	BONE	SS108	METACARPALS	D1255	DESMOID TUMOR
2314SS104	C7	BENIGN	S92	BONE	SS104	MANDIBLE	D1255	DESMOID TUMOR
2314SS79	C7	BENIGN	S92	BONE	SS79	HUMERUS	D1255	DESMOID TUMOR
2314SS62	C7	BENIGN	S92	BONE	SS62	FIBULA	D1255	DESMOID TUMOR
2314SS60	C7	BENIGN	S92	BONE	SS60	FEMUR	D1255	DESMOID TUMOR
2161							D1255	DESMOID TUMOR
2183SS164	C5	PRE-INVASIVE NEOPLASIA	S20	BREAST	SS164	SKIN	D1256	DUCTAL CARCINOMA IN SITU
2183SS118	C5	PRE-INVASIVE NEOPLASIA	S20	BREAST	SS118	NIPPLE	D1256	DUCTAL CARCINOMA IN SITU
2183SS114	C5	PRE-INVASIVE NEOPLASIA	S20	BREAST	SS114	"MUSCLE, SKELETAL"	D1256	DUCTAL CARCINOMA IN SITU
1799							D1256	DUCTAL CARCINOMA IN SITU
1260SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D1257	ECCRINE TUMOR
1260SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D1257	ECCRINE TUMOR
1260SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D1257	ECCRINE TUMOR
1260SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D1257	ECCRINE TUMOR
1260SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D1257	ECCRINE TUMOR
1260SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D1257	ECCRINE TUMOR
1260SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D1257	ECCRINE TUMOR
1260SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D1257	ECCRINE TUMOR
1260SS8	C7	BENIGN	S1	SKIN	SS8	ARM	D1257	ECCRINE TUMOR
1260SS2	C7	BENIGN	S1	SKIN	SS2	ABDOMINAL	D1257	ECCRINE TUMOR
2320SS157	C7	BENIGN	S1	SKIN	SS157	SEBACEOUS GLAND	D1257	ECCRINE TUMOR
2320SS156	C7	BENIGN	S1	SKIN	SS156	SCALP	D1257	ECCRINE TUMOR
2320SS98	C7	BENIGN	S1	SKIN	SS98	LEG	D1257	ECCRINE TUMOR
2320SS73	C7	BENIGN	S1	SKIN	SS73	GLANDS	D1257	ECCRINE TUMOR
2320SS66	C7	BENIGN	S1	SKIN	SS66	FOREHEAD	D1257	ECCRINE TUMOR
2320SS65	C7	BENIGN	S1	SKIN	SS65	FOOT	D1257	ECCRINE TUMOR
2320SS57	C7	BENIGN	S1	SKIN	SS57	EYELID	D1257	ECCRINE TUMOR
2320SS19	C7	BENIGN	S1	SKIN	SS19	BREAST	D1257	ECCRINE TUMOR
